Unnamed: 0,genre,lyrics,predicted_genre
57102,Hip-Hop,"Ay nigga, ain't you Mac
What you doing in this motherfucker
Camouflage nigga what, you'll catch me in the cut
Fucking shit up for every nigga, the bigger pig the bigger trigger
'Cause my niggaz in the river
Stories about the Mac, will make 'em shiver
They prolly at they crib loading they techs
Wondering who I'ma smoke next
Patrolling they set, Malcolm X nigga
The New Orleans Jesus, pack a tre-deuce
And you can bring the drama to Zeus
If you heard about what that third about
Nigga feel that, that fake shit we 'bout to kill that
On the for real black, I never show-boat
Be on the low, like a black sto' the Mac flow
Sorta like a cracked flo', a different plateau, the Mac show
When I attack though, I never turn my back 'cause
The bullets, penetrate the back slow
C-Murder, man number 187
Oh you in on murder one
Get your shit, boy, you going upstate
Fuck the world, bitch
Nigga I'm C, motherfucking Murder never scary
But it's very necessary to leave my adversaries buried
Crack sales bring bitches in lines but I'm eternal
Lethal weapons stay cocked, many niggaz may drop
From the top like flies, I despise you hoes
With crooked smiles, make a nigga wanna 'nap your child
Niggaz bleed, my enemies fearing attack
They move with silence, when nigga bring the violence
Do they know, me and my soldiers tighter than glue
We pass bitches and weed, my nigga Mac planting seeds
Let the devil tell it, bailing making the scene
I whoop the nigga ass in jail, he was a dope fiend
And no collect calls, ghetto pictures on the wall
You gotta crawl and fall, before you ball nigga fuck y'all
Around the way, my niggaz feel what I'm spitting
It's Camouflage and Murder nigga, so pay attention, bitch
Currency, I hope you got currency
'Cause your bail two million dollars, you understand that
You lil' rap mother
Hold, hold, hold, hold up man
I got two million dollars cash, call Stan
I'm out this bitch, you heard me
What you gon' do, when you get out of jail
Sketch off the scene, in a yellow ML
4-30, Benz truck with four bitches inside
Who all about letting a dog and his friends fuck
I'm too large for haters
My niggaz smoke bud tote guns, picture they all on paper
I'm talking 'bout niggaz like Big, you know who
Ceedy, Wayne, Geezy, fuck it the whole crew
Uh, we all roll with nines and 'bout letting 'em fly
But I try to stay on the low with mine
Catch lil' daddy slipping, point the 4-4 at his spine
Leave your body in the forest, where no one can find
And you boys, don't want none of that
I know niggaz that look at jail time
Like Summer camp holla back
Yeah, ya dank",Hip-Hop
328065,Metal,"Hes still Good, good
Hes still good
After all that I have been through
Hes still good
I still have joy, joy
I still have joy
After all that I have been through
I still have joy
I still have joy, joy
I still have joy
After all that I have been through
Hes still Good
Good, Good, Good
Hes still Good
Good, Good, Good
I still have joy
Joy Joy Joy
I still have joy
Joy Joy Joy
Hes still Good
Good, Good, Good
After all that I have been through
Hes still Good",Pop
218248,Metal,"At dawn's first light
Run for your lives
Viking ships come out of the mist
Ominous sight
Flee or stand fast
You won't last
Warlords invade with axe and blade
Attack at first light
Unstoppable force
No remorse
Under attack, no turning back
You cannot run
Nowhere to hide
No shelter inside
Under attack, no turning back
Slaughter's begun
Nowhere to hid
No shelter inside
Slashing, killing
Thrashing, spilling
Blood for honor, death, and glory!
Out of the night
At dawn's first light
Longships arrive
Run for your lives!
Wounds won't mend your bitter end
Death to all
Flee or fight
No one survives
Bloodshed won't stop
'Til the last drop
You will fall
It matters not how hard you fought
Under attack, no turning back
You cannot run
Nowhere to hide
No shelter inside
Under attack, no turning back
Slaughter's begun
Nowhere to hid
No shelter inside
Slashing, killing
Thrashing, spilling
Blood for honor, death, and glory!
The ships bring terror to these shores
Death and all out war
Their oars are cutting through the waves
Like spades are digging graves
At dawn's first light
Run for your lives
Out of the night
At dawn's first light
Longships arrive
Run for your lives!",Metal
290717,Pop,"Relax baby, I'm gonna make you feel real good
Tonight is your night, come here
Let's get this shirt off
Now tell me what you like
Cause I make it everything you want
Now come closer
Uh-uh closer
Don't be scared, touch me, right there
Yeah right there, oh yeah, uhh, you go boy
[R. Kelly]:
You asked for me
So whatcha want to see me for
[Cassandra]:
I want to show you something
[R. Kelly]:
Oh yeah and what's that
[Cassandra]:
Turn the lights down half way
[R. Kelly]:
Huh, hey yo that's cool
[Changing Faces]: (R. Kelly}
[1 -] Do you mind if I stroke you up (I don't mind)
Do you mind if I stroke you down (I don't mind)
All through the night (I don't mind)
Until your body's tired
Do you mind if I stroke you up (I don't mind)
Do you mind if I stroke you down (I don't mind)
All through the night (I don't mind)
Makin' you feel so right
See'mon in and close the door
I've got what you're looking
Dim the lights, unplug the phone
And turn the radio on
I've got what you need
Just put your trust in me
And I won't let you down
So give me your love right now
[2 -] Give it up (That's what I want to do)
Keep it comin (Don't stop)
I've got a question for you
[Repeat 1]
I know the things to do
To make you feel alright
Giving you all of me
And keepin' you satisfied
Boy there's no mystery
You know how I feel right now
I want to lift you up
And make your love come down
[Repeat 2 ]
[Repeat 1 ]
[Repeat 2 ]
Do you mind if I? (oh yeah baby)
Does it feel good? (yeah) see'mon (uh)
Up and down, up and down (stroke me baby)
Up and down (yeah)
Repeat 1 till end",R&B
211154,Pop,"Aquella vez
Cuando vi en mi vida el final
Cuando me duiste adios
Mi corazon se ahogaba de dolor
Desde mi habitacion
De donde ya no queria salir
Yo te veia caminar
Y el llanto ocupaba tu lugar
Ahora dices que todo fue un error
Cuando me dejaste sin tu amor
No quiero que me vengas a buscar
Aunque no lo creas a mi me va
Ay a mi me va bien vivo mi vida feliz
No importa donde estes, ay a mi me va bien
El tiempo hace fuerte y por suerte te olvida
Tu eras mi mundo mi principio y mi final
Y en el amor que puse en ti todo lo tenias te lo di
Pero que sucedio
Sentiste un cambio en el tiempoy ya no
Seguiste en mi camino
Un beso en el viento y tu amor volo, oh, no
Ahora dices que tu juego fue un error
Pero ya es muy tarde, por favor
Dejaste abandonado nuestro hogar
No te puedo perdonar
Ay a mi me va bien vivo mi vida feliz
No importa donde estes, ay a mi me va bien
El tiempo hace fuerte y por suerte te olvida
Tu eras mi mundo mi principio y mi final
Y en el amor que puse en ti todo lo tenias te lo di
Me dijiste adios y en esa soledad
Fueron tantas noches sin dormir
Mi corazon ya no podia continuar
Pero por mas miseria y mas dolor
Que me diste al final
En mi mundo sin ti he aprendido a vivir
Ay a mi me va bien vivo mi vida feliz
No importa donde estes, ay a mi me va bien
El tiempo hace fuerte y por suerte te olvida
Tu eras mi mundo mi principio y mi final
Y en el amor que puse en ti todo lo tenias te lo di
Que cuando te marchaste ayer
Tu no pensaste cual seria el final
Mas yo supe que ibas a volver
Como se que mi nombre es wanya",Folk
120163,Folk,"(Cseh Tams - Beremnyi Gza)
Lgy ma gyerek, s jtssz megint velem,
emlkezz, ahogy n emlkezem,
jtsszuk azt, hogy flnk megint,
jtsszuk azt, hogy jtszunk megint,
hogy az id nincs hlyog alatt,
hogy a tang divat.
Lgy ma gyerek s bjj fggny mgtt,
lessk meg azt, hogy dszbe ltztt
anynk Tth rral diskurl,
s apnk a jvnkrl politizl,
s minden kz pohrra tapad,
hisz a tang divat.
Jtsszuk jra el, hogy semmirl sem tudunk,
tegynk jra gy, hogy semmirl sem tudunk,
msok jtszanak, s mi lessk fggny mgl,
s a rgi-rgi tang hegedl.
Tegynk most jra gy, hogy mindenki msrl beszl,
egynhny hrfoszlnyt hoz flnkbe a szl,
jtsszuk azt, hogy flnk megint,
jtsszuk azt, hogy jtszunk megint,
hogy az idre hlyog tapadt,
hogy a tang mg most is divat.
Transcribed by IITI",Folk
144306,Other,"SPIN YOUR TAIL AROUND
GET YOURSELF OFF THE GROUND
SOMEHOW YOU CAN'T REMEMBER WHY
BUT THERE SHE WAS IN BETWEEN
YOU WERE LOOKIN' AT ME
I WOULD DARE TO SEE
FIRE IN YOUR EYES
SOMETHING INVITING OH EXCITING
I WOULDN'T CALL YOU PERSISTANT
IT JUST HAPPENED
AND THEN RIGHT THEN
FIRE IN YOUR EYES
FIRE IN YOUR EYES
I JUST WANNA KNOW
I DON'T WANNA CARE
SOMETHING IN YOUR STARE
WHEN I SAW YOU STANDING THERE
NOW I'M WONDERING WHY I WAS INSIDE
FIRE IN YOUR EYES
ALL YEAH
FIRE IN YOUR EYES
ALL YEAH ALL YEAH
FIRE IN YOUR EYES
OPEN YOUR MINDS
SO PLAIN TO SEE
DARE YOU DELIGHT
EVERY BONE IN ME
I KILL THE NOTION
EVERY CHANCE I GET
ALL YEAH
FIRE IN YOUR EYES
FIRE IN YOUR EYES",Indie
202031,Rock,"If not for you
Babe, I couldn't find the door
Couldn't even see the floor
I'd be sad and blue
If not for you
If not for you
Babe, I'd lay awake all night
Wait for the mornin' light
To shine in through
But it would not be new
If not for you
If not for you
My sky would fall
Rain would gather too
Without your love I'd be nowhere at all
I'd be lost if not for you
And you know it's true
If not for you
My sky would fall
Rain would gather too
Without your love I'd be nowhere at all
Oh! What would I do
If not for you",Pop
119192,Rock,"Hey Jude, don't make it bad
Take a sad song and make it better
Remember to let her into your heart
Then you can start to make it better
Hey Jude, don't be afraid
You were made to go out and get her
The minute you let her under your skin
Then you begin to make it better
And anytime you feel the pain, hey Jude, refrain
Don't carry the world upon your shoulders
For well you know that it's a fool who plays it cool
By making his world a little colder
Hey Jude, don't let me down
You have found her, now go and get her
Remember to let her into your heart
Then you can start to make it better
So let it out and let it in, hey Jude, begin
You're waiting for someone to perform with
And don't you know that it's just you, hey Jude, you'll do
The movement you need is on your shoulder
Hey Jude, don't make it bad
Take a sad song and make it better
Remember to let her under your skin
Then you'll begin to make it
Better better better better better better, oh
Na na na nananana, nannana, hey Jude",Pop
90082,Metal,"So where we stand again
Like dust on mother earth
And we hide our faces in our dreams
Only emptiness where angels flew - high on golden wings
And the voice of god has vanished now - lost inside our dreams
But the only way to go is heaven
All we can do is pray
In the darkness we stand with the world in our hands
And we pray
For a better tomorrow
We wait
Far beyond the horizon
There's a sound in the sky
The voice of glory I hear a silent cry
When the heroes of yesterday are gone
All we can do is pray
In the darkness we hide and we wait for the light
And we pray
Oh we pray
Let us pray
[ Solo: Kai ]
I've seen the darkside of the moon in my dreams
Now I know it ain't a place to live for us all
All our gods creation is dead and gone
Now we stand like children all alone forever
All we can do is pray
Forever and forever and forever more
For a better tomorrow - we wait
pray
There's a light in the dark
And it shining so bright on our way
Still there is hope on our way
And we pray
Oh, pray",Indie
268821,Rock,"In the night of the day I was born
Quite sure I wouldn't see no tomorrow
All the days I was wasting alone
Always waiting for the nights without sorrows
Mister, mister, you don't know what I am
Can't you hear it always trembling in my voice
Don't you know I'm doing all that I can
But I'm a man without any choice
Everyday's only pain for me
I don't like the sunlight shining on my head
I'm the man that was born for the dark
Every light that shines is making me feel bad
Lady, lady, put your hand on my head
Can't you feel the grieving sorrows in my brain
'cause I'm the one who's behaving so bad
I need those feelings for you again
Man of the dark, the guardian of the night
Man of the dark, the guardian of the night
I don't like people working all day
Only working just to see next tomorrow
But they are happy while they're living that way
In that world I gotta beg, steel or borrow
Mister, mister, you don't know what I am
Can't you hear it always trembling in my voice
Don't you know I'm doing all that I can
But I'm a man without any choice
Man of the dark, the guardian of the night
Man of the dark, the guardian of the night
Of the night, of the dark",Indie
